id,name,slug,permalink,date_created,date_created_gmt,date_modified,date_modified_gmt,type,status,featured,catalog_visibility,description,short_description,sku,price,regular_price,sale_price,date_on_sale_from,date_on_sale_from_gmt,date_on_sale_to,date_on_sale_to_gmt,price_html,on_sale,purchasable,total_sales,virtual,downloadable,download_limit,download_expiry,external_url,button_text,tax_status,tax_class,manage_stock,stock_quantity,stock_status,backorders,backorders_allowed,backordered,sold_individually,weight,dimensions/length,dimensions/width,dimensions/height,shipping_required,shipping_taxable,shipping_class,shipping_class_id,reviews_allowed,average_rating,rating_count,related_ids/0,related_ids/1,related_ids/2,related_ids/3,related_ids/4,parent_id,purchase_note,categories/0/id,categories/0/name,categories/0/slug,categories/1/id,categories/1/name,categories/1/slug,tags/0/id,tags/0/name,tags/0/slug,tags/1/id,tags/1/name,tags/1/slug,tags/2/id,tags/2/name,tags/2/slug,tags/3/id,tags/3/name,tags/3/slug,tags/4/id,tags/4/name,tags/4/slug,tags/5/id,tags/5/name,tags/5/slug,images/0/id,images/0/date_created,images/0/date_created_gmt,images/0/date_modified,images/0/date_modified_gmt,images/0/src,images/0/name,images/0/alt,menu_order,meta_data/0/id,meta_data/0/key,meta_data/0/value/0,meta_data/1/id,meta_data/1/key,meta_data/1/value/0,meta_data/2/id,meta_data/2/key,meta_data/2/value/0,meta_data/3/id,meta_data/3/key,meta_data/3/value/0,meta_data/4/id,meta_data/4/key,meta_data/4/value/0,meta_data/5/id,meta_data/5/key,meta_data/5/value/0,meta_data/6/id,meta_data/6/key,meta_data/6/value/0,meta_data/7/id,meta_data/7/key,meta_data/7/value/0,meta_data/8/id,meta_data/8/key,meta_data/8/value/0,meta_data/9/id,meta_data/9/key,meta_data/9/value/0,meta_data/10/id,meta_data/10/key,meta_data/10/value/0,meta_data/11/id,meta_data/11/key,meta_data/11/value/0,meta_data/12/id,meta_data/12/key,meta_data/12/value/0,meta_data/13/id,meta_data/13/key,meta_data/13/value/0,meta_data/14/id,meta_data/14/key,meta_data/14/value/0,meta_data/15/id,meta_data/15/key,meta_data/15/value/0,meta_data/16/id,meta_data/16/key,meta_data/16/value/0,meta_data/17/id,meta_data/17/key,meta_data/17/value/0,meta_data/18/id,meta_data/18/key,meta_data/18/value/0,meta_data/19/id,meta_data/19/key,meta_data/19/value/0,meta_data/20/id,meta_data/20/key,meta_data/20/value/0,meta_data/21/id,meta_data/21/key,meta_data/21/value/0,meta_data/22/id,meta_data/22/key,meta_data/22/value/0,meta_data/23/id,meta_data/23/key,meta_data/23/value/0,_links/self/0/href,_links/collection/0/href,meta_data/16/value/0/og_type,meta_data/16/value/0/schema_type,meta_data/16/value/0/options_version,meta_data/16/value/0/plugin_wpsso_opt_version,meta_data/16/value/0/plugin_wpssoam_opt_version,meta_data/16/value/0/plugin_wpssojson_opt_version,meta_data/16/value/0/plugin_wpssoplm_opt_version,meta_data/16/value/0/plugin_wpssorar_opt_version,meta_data/16/value/0/plugin_wpssossm_opt_version,meta_data/16/value/0/plugin_wpssotaq_opt_version,meta_data/14/value/0/og_type,meta_data/14/value/0/schema_type,meta_data/14/value/0/options_version,meta_data/14/value/0/plugin_wpsso_opt_version,meta_data/14/value/0/plugin_wpssoam_opt_version,meta_data/14/value/0/plugin_wpssojson_opt_version,meta_data/14/value/0/plugin_wpssoplm_opt_version,meta_data/14/value/0/plugin_wpssorar_opt_version,meta_data/14/value/0/plugin_wpssossm_opt_version,meta_data/14/value/0/plugin_wpssotaq_opt_version,tags/6/id,tags/6/name,tags/6/slug,tags/7/id,tags/7/name,tags/7/slug,images/1/id,images/1/date_created,images/1/date_created_gmt,images/1/date_modified,images/1/date_modified_gmt,images/1/src,images/1/name,images/1/alt,images/2/id,images/2/date_created,images/2/date_created_gmt,images/2/date_modified,images/2/date_modified_gmt,images/2/src,images/2/name,images/2/alt,images/3/id,images/3/date_created,images/3/date_created_gmt,images/3/date_modified,images/3/date_modified_gmt,images/3/src,images/3/name,images/3/alt,tags/8/id,tags/8/name,tags/8/slug,meta_data/18/value/0/0,meta_data/18/value/0/time,meta_data/18/value/0/status,meta_data/18/value/0/css,images/4/id,images/4/date_created,images/4/date_created_gmt,images/4/date_modified,images/4/date_modified_gmt,images/4/src,images/4/name,images/4/alt,categories/2/id,categories/2/name,categories/2/slug,attributes/0/id,attributes/0/name,attributes/0/position,attributes/0/visible,attributes/0/variation,attributes/0/options/0,attributes/0/options/1,variations/0,variations/1,categories/3/id,categories/3/name,categories/3/slug,meta_data/16/value/0/0,meta_data/16/value/0/time,meta_data/16/value/0/status,meta_data/16/value/0/css,default_attributes/0/id,default_attributes/0/name,default_attributes/0/option,meta_data/24/id,meta_data/24/key,meta_data/24/value/0,meta_data/25/id,meta_data/25/key,meta_data/25/value/0,meta_data/26/id,meta_data/26/key,meta_data/26/value/0,tags/9/id,tags/9/name,tags/9/slug,tags/10/id,tags/10/name,tags/10/slug,tags/11/id,tags/11/name,tags/11/slug,tags/12/id,tags/12/name,tags/12/slug,tags/13/id,tags/13/name,tags/13/slug,categories/4/id,categories/4/name,categories/4/slug
10456,Water Wipes,water-wipes,https://shop.mumsvillage.com/product/water-wipes/,2019-06-05T15:01:49,2019-06-05T12:01:49,2019-06-18T09:52:17,2019-06-18T06:52:17,simple,publish,false,visible,"<p>Every day, in every corner of the world, new moms and dads are discovering the benefits of the gentle and safe wipes for their baby’s skin.</p>
<p><strong>Features and Benefits</strong></p>
<ul>
<li>Suitable alternative and cotton wool and water.</li>
<li>99.9% Water and a drop of fruit extract.</li>
<li>Suitable for newborns and premature babies.</li>
</ul>
<h4><strong>Guidelines For Use</strong></h4>
<ul>
<li>Store your wipes upside down until opening and open one pack at a time. Use within 4 weeks of opening and open one pack at a time.</li>
<li>Never cut open the individual pack or transfer wipes to another container as the integrity of the product will be compromised and cause discolouration.</li>
<li>Because chemicals are not used to ""bind"" the liquid to the wipes, the WaterWipes can sometimes migrate to the bottom of the pack making the top wipes feel a little dry. Simply turn the pack over and squeeze a few times to redistribute the water.</li>
</ul>
<p>Watch a lovely video on the perfect nature of Water Wipes below:</p>
<p>https://www.youtube.com/watch?v=z-p2EMt8J-0</p>
","<p>A baby’s skin is much more delicate than your own. So it should be cleaned with only the gentlest and purest elements possible. WaterWipes are the only wipes made with just water, specially purified and softened, and a tiny drop of grapefruit seed extract. WaterWipes have been carefully designed to be gentle on babies’ sensitive skin. They are the only wipes that contain 99.9% water and a drop of grapefruit seed extract – a natural skin conditioner. Because they are hypoallergenic, WaterWipes don’t irritate the skin and are safe for use on sensitive skin. The National Eczema Association has awarded the Seal of Acceptance to WaterWipes.</p>
",Di/NA/FR//1180/2019-3199,1150.0,1150.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>1,150</span>",false,true,0,false,false,-1,-1,,,taxable,,true,4,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,9802,9807,9781,10449,10453,0,,116,Diapering,diapering,258,Wipes,wipes,888,Cotton wool,cotton-wool,130,diapers,diapers,886,Newborns,newborns,887,Premature babies,premature-babies,889,Water,water,885,Water Wipes,water-wipes,10433,2019-06-05T17:21:12,2019-06-05T11:21:12,2019-06-05T17:21:12,2019-06-05T11:21:12,https://shop.mumsvillage.com/wp-content/uploads/2019/06/Water-wipes.jpg,Water wipes,,0,71501,_wp_page_template,default,71503,uap_landing_page_affiliate_id,,71504,_yoast_wpseo_content_score,90,71506,_yoast_wpseo_primary_product_cat,116,75261,_oembed_7666513d63e8d00af662fc3911cc9a22,"<iframe width=""739"" height=""416"" src=""https://www.youtube.com/embed/z-p2EMt8J-0?feature=oembed&enablejsapi=1&origin=https://shop.mumsvillage.com"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",75262,_oembed_time_7666513d63e8d00af662fc3911cc9a22,1560757787,75267,fb_product_description,,75268,fb_visibility,1,75269,fb_product_group_id,2262939797160765,75270,fb_product_item_id,2262939807160764,75271,_oembed_36794d09c483f190fe358d45400411ad,"<iframe width=""1220"" height=""686"" src=""https://www.youtube.com/embed/z-p2EMt8J-0?feature=oembed&enablejsapi=1&origin=https://shop.mumsvillage.com"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",75272,_oembed_time_36794d09c483f190fe358d45400411ad,1560757863,75277,_oembed_a4d2dd617e7150beedf99d1f7b8b32a4,"<iframe width=""743"" height=""418"" src=""https://www.youtube.com/embed/z-p2EMt8J-0?feature=oembed&enablejsapi=1&origin=https://shop.mumsvillage.com"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",75278,_oembed_time_a4d2dd617e7150beedf99d1f7b8b32a4,1560757895,75318,_oembed_52fca268b94383d43bb759ff2f90e003,"<iframe width=""829"" height=""466"" src=""https://www.youtube.com/embed/z-p2EMt8J-0?feature=oembed&enablejsapi=1&origin=https://shop.mumsvillage.com"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>",75319,_oembed_time_52fca268b94383d43bb759ff2f90e003,1560762978,75329,_yoast_wpseo_focuskw,WaterWipes,75330,_yoast_wpseo_title,"Gentle,Safe and Convenient WaterWipes - MumsVillageShop",75331,_yoast_wpseo_metadesc,"New mums are discovering the benefits of WaterWipes. They're pure, gentle and safe for the most delicate skin yet as convenient as a regular baby wipe.",75332,_yoast_wpseo_linkdex,46,75486,_wpsso_head_info_schema_type,product,75487,_wpsso_head_info_og_type,product,75488,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/Water-wipes-70x70.jpg);""></div>",75489,_wpsso_head_info_og_desc,"A baby&rsquo;s skin is much more delicate than your own. So it should be cleaned with only the gentlest and purest elements possible. WaterWipes are the only wipes made with just water, specially purified and softened, and a tiny drop of grapefruit seed extract. WaterWipes have been carefully designed...",https://shop.mumsvillage.com/wp-json/wc/v3/products/10456,https://shop.mumsvillage.com/wp-json/wc/v3/products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10453,Huggies Swimming Diapers Size 5-6,huggies-swimming-diapers-size-5-6,https://shop.mumsvillage.com/product/huggies-swimming-diapers-size-5-6/,2019-06-05T14:59:37,2019-06-05T11:59:37,2019-06-21T12:15:11,2019-06-21T09:15:11,simple,publish,false,visible,"<p>Swimming diaper success is all about containment. The Huggies swimming diapers contains everything in the diaper and enables your little swimmer to enjoy swimming.</p>
<h4><strong>Features and Benefits</strong></h4>
<ul>
<li>Has leak guards.</li>
<li>Protects the baby without swelling.</li>
<li>Has a stretchy fit waist.</li>
<li>It has easy to open and close sides.</li>
</ul>
<p><strong>MumsVillage Tips: <a href=""https://mumsvillage.com/pregnancy-parenting/twins-10-things-ways-survive-first-year/"" target=""_blank"" rel=""noopener noreferrer"">Twins? 10 Surprising Tips For Surviving The First Year</a></strong></p>
","<p>Huggies Swimming Diapers Size 5-6 comes in 2 designs and protects the baby without swelling.</p>
",Di/NA/FR//1179/2019-3198,2750.0,2750.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>2,750</span>",false,true,0,false,false,-1,-1,,,taxable,,true,2,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,3267,3307,3294,9817,3266,0,,116,Diapering,diapering,847,Swimming Diapers,swimming-diapers,130,diapers,diapers,890,Huggies Swimming Diapers Size 5-6,huggies-swimming-diapers-size-5-6,881,Swimming,swimming,,,,,,,,,,10422,2019-06-05T16:40:58,2019-06-05T10:40:58,2019-06-21T15:14:27,2019-06-21T09:14:27,https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-5.jpg,huggies 5,Huggies swimming diapers,0,71465,_wp_page_template,default,71467,uap_landing_page_affiliate_id,,71468,_yoast_wpseo_content_score,60,71470,_yoast_wpseo_primary_product_cat,116,75347,_yoast_wpseo_focuskw,Huggies,75348,_yoast_wpseo_title,Huggies Swimming Diapers Size 5-6 - MumsVillageShop,75349,_yoast_wpseo_metadesc,Huggies swimming diapers makes taking your baby swimming for the first time less daunting and easier in subsequent times.,75350,_yoast_wpseo_linkdex,54,75359,fb_product_description,,75360,fb_visibility,1,75361,fb_product_group_id,2242824179086970,75362,fb_product_item_id,2242824189086969,79765,_wpsso_head_info_schema_type,product,79766,_wpsso_head_info_og_type,product,79767,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-5-70x70.jpg);""></div>",79768,_wpsso_head_info_og_desc,Huggies Swimming Diapers Size 5-6 comes in 2 designs and protects the baby without swelling.,,,,,,,,,,,,,,,,,,,,,,,,,https://shop.mumsvillage.com/wp-json/wc/v3/products/10453,https://shop.mumsvillage.com/wp-json/wc/v3/products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10449,Huggies Swimming Diapers Size3 -4,huggies-swimming-diapers-size3-4,https://shop.mumsvillage.com/product/huggies-swimming-diapers-size3-4/,2019-06-05T14:56:59,2019-06-05T11:56:59,2019-06-17T12:13:46,2019-06-17T09:13:46,simple,publish,false,visible,"<p>Swimming diaper success is all about containment. The Huggies swimming diapers contains everything in the diaper and enables your little swimmer to enjoy swimming.</p>
<h4><strong>Features and Benefits</strong></h4>
<ul>
<li>Has leak guards.</li>
<li>Protects the baby without swelling.</li>
<li>Has a stretchy fit waist.</li>
<li>It has easy to open and close sides.</li>
</ul>
<p><strong>MumsVillage Tips:<a href=""https://mumsvillage.com/pregnancy-parenting/sharonmonitor-your-babys-nourishment/"" target=""_blank"" rel=""noopener noreferrer""> How To Monitor Your Baby's Nourishment</a></strong></p>
","<p>Huggies Swimming Diapers Size3 -4 comes in 2 designs and protects the baby without swelling.</p>
",Di/NA/FR//1178/2019-3197,2750.0,2750.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>2,750</span>",false,true,0,false,false,-1,-1,,,taxable,,true,2,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,9807,9813,9802,3293,3296,0,,116,Diapering,diapering,847,Swimming Diapers,swimming-diapers,883,Dipaers,dipaers,882,Huggies Swimming Diapers Size3 -4,huggies-swimming-diapers-size3-4,881,Swimming,swimming,884,Swimming Diapers,swimming-diapers,,,,,,,10421,2019-06-05T16:40:57,2019-06-05T10:40:57,2019-06-05T16:40:57,2019-06-05T10:40:57,https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-3.jpg,huggies 3,,0,71420,_wp_page_template,default,71422,uap_landing_page_affiliate_id,,71423,_yoast_wpseo_content_score,60,71425,_yoast_wpseo_primary_product_cat,116,75302,_yoast_wpseo_focuskw,Diapers,75303,_yoast_wpseo_title,Huggies Swimming Diapers Size3 -4 - MumsVillageShop,75304,_yoast_wpseo_metadesc,Huggies swimming diapers protect your baby from when swimming without swelling and gives them the confidence they need for the sport.,75305,_yoast_wpseo_linkdex,44,75309,fb_product_description,,75310,fb_visibility,1,75311,fb_product_group_id,2277698538978090,75312,fb_product_item_id,2277698545644756,75313,_wpsso_head_info_schema_type,product,75314,_wpsso_head_info_og_type,product,75315,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-3-70x70.jpg);""></div>",75316,_wpsso_head_info_og_desc,Huggies Swimming Diapers Size3 -4 comes in 2 designs and protects the baby without swelling.,75317,_wpsso_meta,,,,,,,,,,,,,,,,,,,,,,,https://shop.mumsvillage.com/wp-json/wc/v3/products/10449,https://shop.mumsvillage.com/wp-json/wc/v3/products,product,product,-wpsso642gpl-wpssoam7gpl-wpssojson24gpl-wpssoplm23gpl-wpssorar6gpl-wpssossm3gpl-wpssotaq10gpl,642,7,24,23,6,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10444,Huggies Swimming Diapers Size 2 -3,huggies-swimming-diapers-size-2-3,https://shop.mumsvillage.com/product/huggies-swimming-diapers-size-2-3/,2019-06-05T14:53:05,2019-06-05T11:53:05,2019-06-17T11:59:20,2019-06-17T08:59:20,simple,publish,false,visible,"<p>Swimming diaper success is all about containment. The Huggies swimming diaper contains everything in the diaper and enables your little swimmer to enjoy swimming.</p>
<p><strong>Features and Benefits</strong></p>
<ul>
<li>Has leak guards.</li>
<li>Protects the baby without swelling.</li>
<li>Has a stretchy fit waist.</li>
<li>It has easy to open and close sides.</li>
</ul>
<p><strong>MumsVillage Tips:<a href=""https://mumsvillage.com/pregnancy-parenting/serah-babys-umbilical-stump/"" target=""_blank"" rel=""noopener noreferrer""> How To Care For Your Baby's Umbilical Stump</a></strong></p>
","<p>Huggies Swimming Diapers Size 2 -3  comes in 2 designs and protects the baby without swelling.</p>
",Di/NA/FR//1177/2019-3196,2750.0,2750.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>2,750</span>",false,true,0,false,false,-1,-1,,,taxable,,true,2,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,3266,3294,3296,3268,9813,0,,116,Diapering,diapering,847,Swimming Diapers,swimming-diapers,130,diapers,diapers,880,Huggies Swimming Diapers Size 2 -3,huggies-swimming-diapers-size-2-3,881,Swimming,swimming,,,,,,,,,,10420,2019-06-05T16:40:55,2019-06-05T10:40:55,2019-06-05T16:40:55,2019-06-05T10:40:55,https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-2.jpg,huggies 2,,0,71380,_wp_page_template,default,71382,uap_landing_page_affiliate_id,,71383,_yoast_wpseo_content_score,60,71385,_yoast_wpseo_primary_product_cat,116,75286,_yoast_wpseo_focuskw,diapers,75287,_yoast_wpseo_title,Huggies Swimming Diapers Size 2 -3 - MumsVillageShop,75288,_yoast_wpseo_linkdex,29,75292,fb_product_description,,75293,fb_visibility,1,75294,fb_product_group_id,2093402004119946,75295,fb_product_item_id,2093402014119945,75296,_wpsso_head_info_schema_type,product,75297,_wpsso_head_info_og_type,product,75298,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/huggies-2-70x70.jpg);""></div>",75299,_wpsso_head_info_og_desc,Huggies Swimming Diapers Size 2 -3 comes in 2 designs and protects the baby without swelling.,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://shop.mumsvillage.com/wp-json/wc/v3/products/10444,https://shop.mumsvillage.com/wp-json/wc/v3/products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10412,Grounded Sweet Dreams Spray,grounded-sweet-dreams-spray,https://shop.mumsvillage.com/product/grounded-sweet-dreams-spray/,2019-06-04T14:15:15,2019-06-04T11:15:15,2019-06-11T16:07:24,2019-06-11T13:07:24,simple,publish,false,visible,"<p>Harness the soothing power of essential oils with this lavender infused grounded sweet dreams spray.</p>
<h4><strong>Features and Benefits</strong></h4>
<ul>
<li>Aromatherapy spray for parental convenience.</li>
<li>Powered by good vibes.</li>
<li>Promotes restful sleep.</li>
<li>Enhanced by lavender and frankincense</li>
</ul>
<p><strong>MumsVillage Tips: <a href=""http://bit.ly/2KsNKXG"" target=""_blank"" rel=""noopener noreferrer"">3 Secrets To Help Your Child Sleep Better Tonight</a></strong></p>
","<p>Grounded Sweet Dreams Spray is made of natural products such as Lavender and Frankincense which promotes restful sleep and good vibes.</p>
",Sa/NA/FR//1173/2019-3192,688.0,688.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>688</span>",false,true,0,false,false,-1,-1,,,taxable,,true,3,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,3303,10392,3260,10405,3259,0,,845,Organic Cleaning,organic-cleaning,340,Safety&amp; Hygiene,safety-hygiene,850,Essential oils,essential-oils,853,Frankincense,frankincense,849,Grounded Sweet Dreams Spray,grounded-sweet-dreams-spray,852,Lavender oil,lavender-oil,851,Spray,spray,,,,10414,2019-06-04T17:15:16,2019-06-04T11:15:16,2019-06-04T17:15:16,2019-06-04T11:15:16,https://shop.mumsvillage.com/wp-content/uploads/2019/06/faD0YOaaTuODEUStAozh_Grounded-Monster-Repellant-horiz.jpg,faD0YOaaTuODEUStAozh_Grounded-Monster-Repellant-horiz.jpg,,0,71094,_wp_page_template,default,71096,uap_landing_page_affiliate_id,,71097,_yoast_wpseo_content_score,60,71098,_yoast_wpseo_primary_product_cat,340,71692,_yoast_wpseo_focuskw,Spray,71693,_yoast_wpseo_title,Grounded Sweet Dreams Spray - MumsVillageShop,71694,_yoast_wpseo_metadesc,"Grounded Sweet Dreams Spray uses natural, organic lavender oil from Nanyuki to help promote relaxation and a restful sleep.",71695,_yoast_wpseo_linkdex,44,71699,fb_product_description,,71700,fb_visibility,1,71701,_wpsso_head_info_schema_type,product,71702,_wpsso_head_info_og_type,product,71703,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/faD0YOaaTuODEUStAozh_Grounded-Monster-Repellant-horiz-70x70.jpg);""></div>",71704,_wpsso_head_info_og_desc,Grounded Sweet Dreams Spray is made of natural products such as Lavender and Frankincense which promotes restful sleep and good vibes.,73756,_wpsso_meta,,74632,fb_product_group_id,2749655095107046,,,,,,,,,,,,,,,,,,,,,,,,,https://shop.mumsvillage.com/wp-json/wc/v3/products/10412,https://shop.mumsvillage.com/wp-json/wc/v3/products,,,,,,,,,,,product,product,-wpsso642gpl-wpssoam7gpl-wpssojson24gpl-wpssoplm23gpl-wpssorar6gpl-wpssossm3gpl-wpssotaq10gpl,642,7,24,23,6,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408,Grounded Spray- Deep Clean,grounded-spray-deep-clean,https://shop.mumsvillage.com/product/grounded-spray-deep-clean/,2019-06-04T14:10:17,2019-06-04T11:10:17,2019-06-11T16:07:17,2019-06-11T13:07:17,simple,publish,false,visible,"<p>Grounded Spray- Deep Clean Cuts through the toughest grease and will help clean up the stickiest messes in your bathrooms and homes.</p>
<p><strong>Features and Benefits</strong></p>
<ul>
<li>All-purpose sudsy spray.</li>
<li>It's great for bathrooms and major operations.</li>
<li>Powered by coconut.</li>
<li>Enhanced by eucalyptus, lemongrass and tea tree.</li>
</ul>
<p><strong>MumsVillage Tips: <a href=""http://bit.ly/2K0Srsf"" target=""_blank"" rel=""noopener noreferrer"">Furnishing Your First Apartment? Home Items To Consider</a></strong></p>
<p>&nbsp;</p>
","<p>Grounded Spray- Deep Clean is made of natural organic products such as coconut oil from Malindi, tea tree, eucalyptus and lemon grass</p>
",Sa/NA/FR//1170/2019-3189,350.0,350.0,,,,,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">KShs</span>350</span>",false,true,0,false,false,-1,-1,,,taxable,,true,3,instock,no,false,false,false,,,,,true,true,,0,true,0.00,0,3309,10359,3257,3263,3259,0,,845,Organic Cleaning,organic-cleaning,340,Safety&amp; Hygiene,safety-hygiene,856,Coconut oil,coconut-oil,857,Eucalyptus,eucalyptus,854,Grounded Spray- Deep Clean,grounded-spray-deep-clean,858,Lemongrass,lemongrass,855,Tea tree,tea-tree,,,,10385,2019-06-04T16:35:32,2019-06-04T10:35:32,2019-06-04T16:35:32,2019-06-04T10:35:32,https://shop.mumsvillage.com/wp-content/uploads/2019/06/Grounded-Spray-Deep.jpg,Grounded-Spray-Deep,,0,71048,_wp_page_template,default,71050,uap_landing_page_affiliate_id,,71051,_yoast_wpseo_content_score,90,71052,fb_product_description,,71053,fb_visibility,1,71054,_yoast_wpseo_primary_product_cat,340,71706,_yoast_wpseo_focuskw,Spray,71707,_yoast_wpseo_title,Grounded Spray- Deep Clean,71708,_yoast_wpseo_metadesc,"Grounded Spray- Deep Clean is a natural cleaning spray which combines natural ingredients of tea tree, coconut, eucalyptus and lemongrass.",71709,_yoast_wpseo_linkdex,45,71713,_wpsso_head_info_schema_type,product,71714,_wpsso_head_info_og_type,product,71715,_wpsso_head_info_og_img_thumb,"<div class=""preview_img"" style=""background-image:url(https://shop.mumsvillage.com/wp-content/uploads/2019/06/Grounded-Spray-Deep-70x70.jpg);""></div>",71716,_wpsso_head_info_og_desc,"Grounded Spray- Deep Clean is made of natural organic products such as coconut oil from Malindi, tea tree, eucalyptus and lemon grass",73621,_wpsso_meta,,74633,fb_product_group_id,2750404974975122,,,,,,,,,,,,,,,,,,,,,,,,,https://shop.mumsvillage.com/wp-json/wc/v3/products/10408,https://shop.mumsvillage.com/wp-json/wc/v3/products,,,,,,,,,,,product,product,-wpsso642gpl-wpssoam7gpl-wpssojson24gpl-wpssoplm23gpl-wpssorar6gpl-wpssossm3gpl-wpssotaq10gpl,642,7,24,23,6,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
